CityCode,Exit,CodeT,City,District,Ward,RoadCode,Road,UnderGround,BuildingNo,BuildingNoEx,BuildingName,PostalCode,UseType,Separate,WardEx,RentPrice,Lat,Long
11110,4933,1111010100,?????????,???ес?,???,1.11E+11,???????,0,96,0,????,3047,????,0,???????,2850,126.9704468,37.58448135
11110,287,1111010100,?????????,???ес?,???,1.11E+11,???????,0,98,0,?????,3047,????,0,???????,1695,126.9704148,37.58466535
11110,1336,1111010100,?????????,???ес?,???,1.11E+11,???????,0,99,3,???????????,3032,????,1,???????,2390,126.9698947,37.58487711
11110,6021,1111010100,?????????,???ес?,???,1.11E+11,???????,0,99,4,?????,3032,????,1,???????,785,126.9698664,37.58504072
11110,2272,1111010100,?????????,???ес?,???,1.11E+11,???????,0,106,4,???????,3047,????,0,???????,1025,126.9704656,37.58539992
11110,7359,1111010100,?????????,???ес?,???,1.11E+11,???????,0,115,18,???????? (?????),3031,????,0,???????,1830,126.9694615,37.58630802
11110,6143,1111010100,?????????,???ес?,???,1.11E+11,??????,0,31,0,?????,3047,????,0,???????,600,126.9727176,37.58656586
11110,6153,1111010100,?????????,???ес?,???,1.11E+11,??????,0,32,0,?????,3048,????,0,???????,1925,126.9734268,37.5866341
11110,24256,1111010100,?????????,???ес?,???,1.11E+11,??????,0,44,0,?????,3048,????,0,???????,2890,126.9729669,37.58775716
11110,1382,1111010100,?????????,???ес?,???,1.11E+11,???????26??,0,1,3,?????,3047,????,0,???????,840,126.9707012,37.58452507
11110,3245,1111010100,?????????,???ес?,???,1.11E+11,???????26??,0,1,7,?????,3047,????,0,???????,1370,126.9707677,37.58468414
11110,23809,1111010100,?????????,???ес?,???,1.11E+11,???????28????,0,4,0,?????,3047,????,0,???????,970,126.9714688,37.58538832
11110,1277,1111010100,?????????,???ес?,???,1.11E+11,???????28??,0,4,0,??????????,3047,????,0,???????,1020,126.9707267,37.5849661
11110,2386,1111010100,?????????,???ес?,???,1.11E+11,???????28??,0,9,0,???????,3047,????,0,???????,1525,126.9713511,37.58517448
11110,6003,1111010100,?????????,???ес?,???,1.11E+11,???????28??,0,17,0,?????????,3047,????,0,???????,1245,126.9717598,37.58548626
11110,24581,1111010100,?????????,???ес?,???,1.11E+11,???????28??,0,21,0,?????,3047,????,0,???????,1985,126.972079,37.58587705
11110,29545,1111010100,?????????,???ес?,???,1.11E+11,???????30??,0,6,0,?????(??????),3047,????,0,???????,1855,126.9704009,37.58573565
11110,29061,1111010100,?????????,???ес?,???,1.11E+11,???????30??,0,9,0,???????,3047,????,0,???????,2785,126.9706092,37.58562669
11110,6154,1111010100,?????????,???ес?,???,1.11E+11,???????33????,0,5,0,????????,3031,????,0,???????,615,126.9683525,37.58653499
11110,6155,1111010100,?????????,???ес?,???,1.11E+11,???????33????,0,6,0,?????????,3031,????,0,???????,1260,126.9684491,37.58655457
11110,3205,1111010100,?????????,???ес?,???,1.11E+11,???????33????,0,7,3,?????▓J,3031,????,0,???????,1390,126.9681486,37.58659035
11110,2395,1111010100,?????????,???ес?,???,1.11E+11,???????33????,0,13,0,?????,3031,????,0,???????,1070,126.9683894,37.58682924
11110,6122,1111010100,?????????,???ес?,???,1.11E+11,???????33??,0,14,7,?????????,3031,????,0,???????,505,126.969092,37.58654662
11110,22573,1111010100,?????????,???ес?,???,1.11E+11,???????33??,0,22,1,?ея???,3031,????,0,???????,885,126.9686847,37.5863174
11110,28620,1111010100,?????????,???ес?,???,1.11E+11,???????33??,0,33,5,??????,3031,????,0,???????,2740,126.9681233,37.58604865
11110,1709,1111010100,?????????,???ес?,???,1.11E+11,???????33??,0,43,0,???????????,3031,????,1,???????,2330,126.96741,37.58638608
11110,6133,1111010100,?????????,???ес?,???,1.11E+11,???????33??,0,61,0,????????,3031,????,0,???????,670,126.9664214,37.58647287
11110,5770,1111010100,?????????,???ес?,???,1.11E+11,???????33??,0,81,0,??▒╪????,3031,????,0,???????,915,126.9663669,37.58598876
11110,6465,1111010100,?????????,???ес?,???,1.11E+11,???????33??,0,89,3,?????,3031,????,0,???????,2675,126.9666094,37.58573882
11110,4515,1111010100,?????????,???ес?,???,1.11E+11,???????33????,0,9,0,????????,3031,????,0,???????,2895,126.9682548,37.58590777
11110,23804,1111010100,?????????,???ес?,???,1.11E+11,???????33????,0,15,0,MJ?????,3031,????,0,???????,1535,126.9679454,37.58583574
11110,6140,1111010100,?????????,???ес?,???,1.11E+11,???????33????,0,35,0,?????????,3031,????,0,???????,2450,126.9667576,37.58579247
11110,6449,1111010100,?????????,???ес?,???,1.11E+11,???????35??,0,6,0,??? ????????,3031,????,0,???????,2295,126.968159,37.58856413
11110,4190,1111010100,?????????,???ес?,???,1.11E+11,???????35??,0,10,0,?????????,3031,????,0,???????,1915,126.9679194,37.58835639
11110,6116,1111010100,?????????,???ес?,???,1.11E+11,???????35??,0,14,0,????????????????,3031,????,0,???????,2775,126.9675008,37.5886778
11110,23119,1111010100,?????????,???ес?,???,1.11E+11,???????35??,0,22,0,??????,3031,????,1,???????,1270,126.966746,37.58877844
11110,6386,1111010100,?????????,???ес?,???,1.11E+11,???????36??,0,16,5,??????,3046,????,0,???????,640,126.9678511,37.59059148
11110,6387,1111010100,?????????,???ес?,???,1.11E+11,???????36??,0,16,11,??????,3046,????,1,???????,1595,126.9678973,37.59109217
11110,2411,1111010100,?????????,???ес?,???,1.11E+11,???????36??,0,16,14,?????????,3046,????,1,???????,1665,126.9679835,37.59133078
11110,2284,1111010100,?????????,???ес?,???,1.11E+11,???????36??,0,17,0,?????,3046,????,0,???????,660,126.9679834,37.59006901
11110,6604,1111010100,?????????,???ес?,???,1.11E+11,???????36??,0,21,0,?????2,3046,????,0,???????,2050,126.9675786,37.58999605
11110,798,1111010100,?????????,???ес?,???,1.11E+11,???????36??,0,22,0,?????????,3046,????,0,???????,2085,126.9677069,37.59018746
11110,6388,1111010100,?????????,???ес?,???,1.11E+11,???????36??,0,27,0,??????,3046,????,0,???????,960,126.9671122,37.59014162
11110,6737,1111010100,?????????,???ес?,???,1.11E+11,???????36??,0,28,0,??? ????? ?????▓J,3046,????,0,???????,875,126.9671086,37.59039261
11110,5704,1111010100,?????????,???ес?,???,1.11E+11,??????1??,0,20,8,????,3046,????,0,???????,1480,126.9690359,37.59015421
11110,2698,1111010200,?????????,???ес?,?????,1.11E+11,?????,0,88,2,???????,3035,????,0,???????,1355,126.9675652,37.58357902
11110,6218,1111010200,?????????,???ес?,?????,1.11E+11,?????,0,91,0,????????▓J,3033,????,0,???????,1250,126.9674813,37.58392123
11110,5975,1111010200,?????????,???ес?,?????,1.11E+11,?????,0,104,1,?????,3035,????,0,???????,2125,126.968944,37.58384443
11110,3853,1111010200,?????????,???ес?,?????,1.11E+11,?????,0,104,5,??????,3035,????,0,???????,1575,126.9688823,37.58368194
11110,3385,1111010200,?????????,???ес?,?????,1.11E+11,?????,0,108,9,?????,3035,????,0,???????,2310,126.9689486,37.58352337
11110,3976,1111010200,?????????,???ес?,?????,1.11E+11,?????,0,112,3,??????,3035,????,0,???????,2325,126.9698199,37.58360158
11110,3977,1111010200,?????????,???ес?,?????,1.11E+11,?????,0,112,5,??????,3035,????,0,???????,2715,126.9698007,37.58348846
11110,7469,1111010200,?????????,???ес?,?????,1.11E+11,?????,0,112,8,??????,3035,????,0,???????,1840,126.9697275,37.58345887
11110,5592,1111010200,?????????,???ес?,?????,1.11E+11,???????,0,95,1,??????,3032,????,0,???????,1675,126.9700629,37.58451547
11110,5952,1111010200,?????????,???ес?,?????,1.11E+11,???????21??,0,12,0,?????,3035,????,0,???????,2240,126.969597,37.58312925
11110,5948,1111010200,?????????,???ес?,?????,1.11E+11,???????21??,0,15,0,?????,3035,????,0,???????,2615,126.9693302,37.58308014
11110,5954,1111010200,?????????,???ес?,?????,1.11E+11,???????21??,0,16,0,??????,3035,????,0,???????,2080,126.9694079,37.58313398
11110,5949,1111010200,?????????,???ес?,?????,1.11E+11,???????21??,0,17,0,?????,3035,????,0,???????,2420,126.9691859,37.58308767
11110,5944,1111010200,?????????,???ес?,?????,1.11E+11,???????21??,0,19,0,???????,3035,????,0,???????,2580,126.9690469,37.58309162
11110,5787,1111010200,?????????,???ес?,?????,1.11E+11,???????21??,0,20,0,???????,3035,????,0,???????,1170,126.9691217,37.58314368
11110,5958,1111010200,?????????,???ес?,?????,1.11E+11,???????21??,0,24,0,???????,3035,????,0,???????,2265,126.9689181,37.58315954
11110,5946,1111010200,?????????,???ес?,?????,1.11E+11,???????21??,0,25,0,????,3035,????,0,???????,1015,126.9687564,37.58308669
11110,5968,1111010200,?????????,???ес?,?????,1.11E+11,???????23??,0,13,0,??????,3035,????,0,???????,2465,126.9695291,37.5833168
11110,5966,1111010200,?????????,???ес?,?????,1.11E+11,???????23??,0,16,0,?????????,3035,????,0,???????,2055,126.9694411,37.58341406
11110,7227,1111010200,?????????,???ес?,?????,1.11E+11,???????23??,0,22,0,????????,3035,????,0,???????,2670,126.9691467,37.58332955
11110,5341,1111010200,?????????,???ес?,?????,1.11E+11,???????23??,0,29,0,?????????,3035,????,0,???????,1605,126.9687115,37.58346332
11110,5339,1111010200,?????????,???ес?,?????,1.11E+11,???????23??,0,33,0,???????,3035,????,0,???????,1170,126.9685485,37.58353884
11110,27479,1111010200,?????????,???ес?,?????,1.11E+11,???????23??,0,39,0,GB RAUM,3035,????,0,???????,1015,126.9683197,37.58374351
11110,5652,1111010200,?????????,???ес?,?????,1.11E+11,?????10??,0,15,0,?ея????????,3035,????,0,???????,830,126.9677872,37.58352778
11110,6253,1111010200,?????????,???ес?,?????,1.11E+11,?????10??,0,16,0,?????????,3035,????,0,???????,2330,126.9679284,37.58356573
11110,27333,1111010200,?????????,???ес?,?????,1.11E+11,?????10??,0,18,5,???????,3035,????,0,???????,1635,126.9682266,37.58354555
11110,6254,1111010200,?????????,???ес?,?????,1.11E+11,?????10??,0,18,8,?????????,3035,????,0,???????,2585,126.9682092,37.5834313
11110,25037,1111010300,?????????,???ес?,??????,1.11E+11,??????,0,21,0,?????,3047,????,1,???????,1385,126.9728232,37.58566415
11110,305,1111010400,?????????,???ес?,????,1.11E+11,???????24??,0,32,0,?????▓J,3042,????,0,???????,2220,126.9715005,37.582566
11110,5577,1111010400,?????????,???ес?,????,1.11E+11,???????24??,0,32,6,?????,3042,????,0,???????,2445,126.9714812,37.58244606
11110,5203,1111010400,?????????,???ес?,????,1.11E+11,???????24??,0,32,7,?????????????,3042,????,0,???????,2705,126.9715833,37.58230851
11110,30387,1111010400,?????????,???ес?,????,1.11E+11,???????24??,0,41,7,???????,3042,????,0,???????,2020,126.9723006,37.58252406
11110,28095,1111010400,?????????,???ес?,????,1.11E+11,???????24??,0,41,36,DM CORNER(?????),3042,????,0,???????,1055,126.9725746,37.58239741
11110,25517,1111010400,?????????,???ес?,????,1.11E+11,???????24??,0,45,0,???????,3042,????,0,???????,1720,126.971995,37.58211761
11110,4907,1111010400,?????????,???ес?,????,1.11E+11,???????24??,0,49,7,???????????,3042,????,0,???????,2105,126.9723672,37.58194915
11110,929,1111010400,?????????,???ес?,????,1.11E+11,???????24??,0,51,0,??????,3042,????,0,???????,540,126.9718686,37.58185956
11110,825,1111010400,?????????,???ес?,????,1.11E+11,???????24??,0,54,0,??йж??,3042,????,0,???????,1235,126.9716618,37.58179345
11110,7360,1111010400,?????????,???ес?,????,1.11E+11,???????24??,0,54,4,???? 45 ????????,3042,????,0,???????,1835,126.9716618,37.58190615
11110,29963,1111010400,?????????,???ес?,????,1.11E+11,????13??,0,6,0,?????,3042,????,0,???????,2415,126.971574,37.58343931
11110,25000,1111010400,?????????,???ес?,????,1.11E+11,????13??,0,14,0,????????????,3042,????,0,???????,1610,126.9715297,37.58305488
11110,2242,1111010500,?????????,???ес?,?????,1.11E+11,???????,0,48,1,????????????,3043,????,0,???????,2210,126.9715305,37.58028678
11110,6531,1111010500,?????????,???ес?,?????,1.11E+11,???????12??,0,10,14,?????,3043,????,0,???????,2700,126.9728933,37.57959371
11110,6213,1111010500,?????????,???ес?,?????,1.11E+11,???????14??,0,13,0,????????,3043,????,0,???????,2615,126.9717516,37.58070106
11110,1707,1111010500,?????????,???ес?,?????,1.11E+11,???????16??,0,6,0,????,3043,????,0,???????,1600,126.9717228,37.58147447
11110,6823,1111010500,?????????,???ес?,?????,1.11E+11,????9??,0,18,2,?????▓J2??,3043,????,0,???????,600,126.9735019,37.58022216
11110,921,1111010500,?????????,???ес?,?????,1.11E+11,????9??,0,32,0,?????▓J3??,3043,????,0,???????,2530,126.9729655,37.58059708
11110,6886,1111010600,?????????,???ес?,?????,1.11E+11,????,0,31,1,??м╙??????,3044,????,0,??????,1880,126.9738726,37.57887268
11110,3388,1111010600,?????????,???ес?,?????,1.11E+11,???????10??,0,14,0,???еф??м╥?????????,3044,????,0,??????,1125,126.9724,37.57935873
11110,2866,1111010600,?????????,???ес?,?????,1.11E+11,????7??,0,20,0,??????,3044,????,0,??????,1850,126.973246,37.57857611
11110,23553,1111010800,?????????,???ес?,???ех?,1.11E+11,???????,0,55,0,???????,3036,????,0,???????,1700,126.9709731,37.58088282
11110,5674,1111010800,?????????,???ес?,???ех?,1.11E+11,???????11??,0,18,0,???ех? ?????????,3036,????,0,???????,1465,126.970302,37.57969133
11110,1447,1111010800,?????????,???ес?,???ех?,1.11E+11,???????13??,0,20,0,???ею?????????????,3036,????,1,???????,2330,126.9706074,37.580343
11110,3732,1111010800,?????????,???ес?,???ех?,1.11E+11,???????13??,0,24,0,?????????,3036,????,0,???????,2645,126.9705952,37.58052368
11110,2858,1111010800,?????????,???ес?,???ех?,1.11E+11,???????17??,0,29,0,??????,3036,????,0,???????,2380,126.9691616,37.5811643
11110,5846,1111010800,?????????,???ес?,???ех?,1.11E+11,???????7??,0,16,0,???ех??????????/?????,3040,????,0,???????,1740,126.9710565,37.57851346
11110,5851,1111010800,?????????,???ес?,???ех?,1.11E+11,???????7??,0,28,4,?Ц╜???,3040,????,0,???????,2470,126.9708476,37.57897041
11110,3833,1111010800,?????????,???ес?,???ех?,1.11E+11,?????6??,0,8,0,??????,3036,????,0,???????,2655,126.9692709,37.58064346
11110,3962,1111010900,?????????,???ес?,????,1.11E+11,????2??,0,12,0,??????103,3037,????,0,???????,810,126.9668778,37.58039642
11110,2687,1111010900,?????????,???ес?,????,1.11E+11,????2??,0,15,0,???????(??????),3037,????,0,???????,2930,126.9669964,37.58025219
11110,5314,1111010900,?????????,???ес?,????,1.11E+11,????2??,0,17,1,??????,3037,????,0,???????,1800,126.9671049,37.58019493
11110,4367,1111010900,?????????,???ес?,????,1.11E+11,????2??,0,17,4,???,3037,????,0,???????,1160,126.9671791,37.58017057
11110,5318,1111010900,?????????,???ес?,????,1.11E+11,????2??,0,18,0,??????,3037,????,0,???????,2425,126.9669286,37.58020053
11110,3292,1111010900,?????????,???ес?,????,1.11E+11,????2??,0,19,0,???,3037,????,0,???????,2000,126.9670733,37.58010764
11110,4463,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,5,5,????????,3037,????,0,???????,2630,126.9665311,37.58053027
11110,5305,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,5,6,?ею?????,3037,????,0,???????,1190,126.9664061,37.5804928
11110,5306,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,5,14,??????,3037,????,0,???????,1110,126.966212,37.58019683
11110,5376,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,5,21,??????,3037,????,0,???????,2685,126.9664034,37.5803595
11110,3748,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,6,4,?????????,3038,????,0,???????,1760,126.9662772,37.58077446
11110,5259,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,6,6,?????????,3038,????,0,???????,2950,126.966219,37.58083188
11110,5307,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,7,0,???????,3037,????,0,???????,1820,126.9664724,37.58066092
11110,27160,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,14,0,??????291,3038,????,0,???????,940,126.9661185,37.58066099
11110,4331,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,17,0,???????2,3037,????,0,???????,2255,126.9659512,37.58044238
11110,5913,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,18,0,???????,3038,????,0,???????,1690,126.9658778,37.58051923
11110,342,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,18,3,??????,3038,????,0,???????,1605,126.9658644,37.5806745
11110,807,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,18,7,??????,3038,????,0,???????,2880,126.9658323,37.5808205
11110,2421,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,32,1,??????,3038,????,0,???????,1595,126.9657227,37.57983065
11110,30023,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,32,2,???????,3038,????,0,???????,1120,126.9657302,37.57990464
11110,5283,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,38,0,???????,3038,????,0,???????,2080,126.9658335,37.57962227
11110,5285,1111010900,?????????,???ес?,????,1.11E+11,????3??,0,39,0,??????,3038,????,0,???????,1680,126.9660113,37.57958006
11110,7494,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,8,0,???????3??,3038,????,0,???????,1660,126.9648648,37.58148745
11110,4218,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,10,3,???????,3038,????,0,???????,2865,126.9650442,37.58134026
11110,4943,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,10,5,???????,3038,????,0,???????,1150,126.9650891,37.58125388
11110,455,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,10,12,?????????,3038,????,0,???????,510,126.965186,37.58108693
11110,5864,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,16,0,??????????,3038,????,0,???????,735,126.9652611,37.58135109
11110,1455,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,22,0,?пC??,3038,????,0,???????,1630,126.9654542,37.5811877
11110,5325,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,24,0,?ея?????2??,3038,????,0,???????,2425,126.9654636,37.58108644
11110,3972,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,25,0,?ея?????5??,3038,????,0,???????,1415,126.9655757,37.58099425
11110,6067,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,32,0,???????,3038,????,0,???????,1215,126.9656328,37.58078095
11110,26528,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,36,0,????????,3038,????,0,???????,1525,126.9655978,37.58063576
11110,892,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,43,0,??????,3038,????,0,???????,1930,126.9655533,37.58035596
11110,5322,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,46,0,?ея?????1??,3038,????,0,???????,605,126.9654846,37.58027268
11110,7381,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,47,0,???еъ??,3038,????,0,???????,2590,126.9655905,37.58018827
11110,1731,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,49,0,?????????,3038,????,0,???????,1510,126.9656034,37.58008885
11110,5323,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,50,0,??????,3038,????,0,???????,2690,126.9655177,37.58005799
11110,1010,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,50,3,??????,3038,????,0,???????,790,126.965382,37.58008747
11110,3300,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,58,0,?????????,3038,????,0,???????,1890,126.9654048,37.57988602
11110,224,1111010900,?????????,???ес?,????,1.11E+11,????6????,0,62,0,??????,3038,????,0,???????,1970,126.9652275,37.57981841
11110,6572,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,4,0,?ея???????,3038,????,0,???????,875,126.9643934,37.58169272
11110,6537,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,9,0,???????2,3038,????,0,???????,1460,126.9645971,37.58154613
11110,5775,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,10,0,?ея?????,3038,????,0,???????,1645,126.9645684,37.58145622
11110,6819,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,12,0,????????,3038,????,0,???????,1015,126.9644206,37.58142239
11110,7493,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,14,0,?????,3038,????,0,???????,1750,126.9645857,37.58125855
11110,6539,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,18,0,????????????,3038,????,0,???????,1010,126.9646008,37.58120729
11110,6540,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,23,0,????????????,3038,????,0,???????,2660,126.9647239,37.58090698
11110,2394,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,24,0,????????????,3038,????,0,???????,590,126.9646323,37.5809339
11110,6576,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,26,2,?????????,3038,????,0,???????,1900,126.9644591,37.5808412
11110,6581,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,26,4,?????????,3038,????,0,???????,1740,126.9645369,37.58078747
11110,6577,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,26,8,?????????,3038,????,0,???????,1930,126.9643701,37.5806966
11110,6578,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,26,10,?????????,3038,????,0,???????,1515,126.9643698,37.58065423
11110,6580,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,26,12,?????????,3038,????,0,???????,1325,126.9645291,37.58054044
11110,6579,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,26,18,?????????,3038,????,0,???????,2825,126.9643262,37.58047749
11110,1406,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,27,2,???????,3038,????,0,???????,1740,126.9649783,37.58076727
11110,1876,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,27,7,?????,3038,????,0,???????,2325,126.965209,37.58087898
11110,5324,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,27,9,?ея????,3038,????,0,???????,1595,126.9653954,37.58090086
11110,244,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,27,10,??им??,3038,????,0,???????,1985,126.9654155,37.58081729
11110,935,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,31,0,??????,3038,????,0,???????,2695,126.9649391,37.58064008
11110,6542,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,32,0,??????,3038,????,0,???????,1005,126.9648177,37.58068397
11110,7502,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,35,0,??????????,3038,????,0,???????,515,126.9649599,37.58047753
11110,5327,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,37,8,????????,3038,????,0,???????,1230,126.9653046,37.58035385
11110,6543,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,38,8,????????,3038,????,0,???????,1535,126.9644416,37.58036818
11110,3836,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,48,0,?????????,3038,????,0,???????,1975,126.964923,37.57996253
11110,4831,1111010900,?????????,???ес?,????,1.11E+11,????6??,0,54,0,???????,3038,????,0,???????,2320,126.9647775,37.57979107
11110,3284,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,23,3,?ею????,3037,????,0,???????,535,126.967313,37.5806103
11110,2701,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,23,6,??????,3037,????,0,???????,2630,126.9671797,37.58074675
11110,5304,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,49,0,??????,3038,????,0,???????,1340,126.9660905,37.58120356
11110,5303,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,54,0,??????,3034,????,0,???????,610,126.9660573,37.58136496
11110,885,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,55,0,??????▓J,3038,????,0,???????,1880,126.9659168,37.58134452
11110,2835,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,56,0,???????3,3034,????,0,???????,540,126.9659066,37.58146783
11110,817,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,61,0,??????,3038,????,1,???????,1330,126.9655603,37.58146996
11110,7487,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,62,0,???????,3034,????,0,???????,1315,126.9655919,37.58154536
11110,4544,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,65,0,??????,3038,????,0,???????,1610,126.9653293,37.58153049
11110,1280,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,66,0,?????????,3034,????,0,???????,1090,126.9653307,37.5816015
11110,7321,1111010900,?????????,???ес?,????,1.11E+11,???ес?,0,75,0,?еч??????,3038,????,0,???????,1420,126.9648821,37.58175291
11110,948,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,35,0,????▓J,3037,????,0,???????,2680,126.9673959,37.58038734
11110,286,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,36,0,??????,3037,????,0,???????,2580,126.9674868,37.58043426
11110,23448,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,43,0,?ея?3???????,3037,????,0,???????,2455,126.9670229,37.58048213
11110,3963,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,47,0,???????,3037,????,0,???????,2865,126.9667814,37.58064505
11110,5312,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,20,3,??????,3037,????,0,???????,2230,126.9674502,37.58011245
11110,5310,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,20,7,?? ????,3037,????,0,???????,1590,126.9674769,37.58028485
11110,5692,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,21,0,??????,3038,????,0,???????,2090,126.9673832,37.579861
11110,2735,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,25,0,??????,3038,????,0,???????,1000,126.9672143,37.57989891
11110,23450,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,26,0,??????,3037,????,0,???????,1780,126.9671555,37.57998437
11110,4211,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,27,0,??????,3038,????,0,???????,1335,126.9670955,37.57992113
11110,3965,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,29,0,??????,3038,????,0,???????,570,126.966918,37.57992949
11110,5653,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,29,5,???????2??,3038,????,0,???????,850,126.967011,37.57975137
11110,291,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,29,12,??????,3038,????,0,???????,1630,126.9668611,37.57955727
11110,4824,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,32,0,???????,3037,????,0,???????,600,126.9668088,37.58002716
11110,5316,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,34,0,?????????,3037,????,0,???????,1155,126.9666917,37.58004876
11110,5315,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,36,0,???????,3037,????,0,???????,2720,126.9666067,37.58005074
11110,23378,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,38,0,????????,3037,????,0,???????,655,126.9664939,37.58006207
11110,3413,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,39,0,???,3038,????,0,???????,1620,126.9664365,37.57999328
11110,5531,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,43,0,?ея?????8??,3038,????,0,???????,2595,126.9661554,37.58001823
11110,1967,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,45,1,??????,3038,????,0,???????,1525,126.9660306,37.5799758
11110,950,1111010900,?????????,???ес?,????,1.11E+11,?????5????,0,48,0,?????????,3037,????,0,???????,1325,126.9659997,37.5801545
11110,5691,1111010900,?????????,???ес?,????,1.11E+11,?????5???,0,1,0,??????,3038,????,0,???????,1470,126.9666304,37.57990189
11110,3966,1111010900,?????????,???ес?,????,1.11E+11,?????5???,0,3,0,??????,3038,????,0,???????,895,126.9666821,37.5798294
11110,5654,1111010900,?????????,???ес?,????,1.11E+11,?????5???,0,3,1,?????? ??,3038,????,0,???????,2450,126.966721,37.57975815
11110,4215,1111010900,?????????,???ес?,????,1.11E+11,?????5???,0,9,2,??????,3038,????,0,???????,1850,126.9663983,37.57964369
