CityCode,Exit,CodeT,City,District,Ward,RoadCode,Road,UnderGround,BuildingNo,BuildingNoEx,BuildingName,PostalCode,UseType,Separate,WardEx,RentPrice,Latitude,Longitude
11305,12404,1130510100,서울특별시,강북구,미아동,1.13E+11,인수봉로8길,0,24,0,태양빌라,1183,주택,0,삼양동,1215,127.0133506,37.62353821
11305,32530,1130510200,서울특별시,강북구,번동,1.13E+11,한천로,0,926,5,한신그린빌,1136,주택,0,번1동,605,127.0358135,37.63536836
11305,16711,1130510200,서울특별시,강북구,번동,1.13E+11,오현로25가길,0,19,0,대신빌라,1150,주택,0,번2동,2140,127.0360158,37.62792959
11305,20082,1130510200,서울특별시,강북구,번동,1.13E+11,오현로25가길,0,73,0,삼원빌라,1149,주택,0,번2동,1865,127.0335161,37.62646118
11305,17827,1130510200,서울특별시,강북구,번동,1.13E+11,오현로25길,0,56,0,덕성빌라,1147,주택,0,번2동,685,127.0343512,37.62850882
11305,8400,1130510200,서울특별시,강북구,번동,1.13E+11,오현로25나길,0,6,0,은행주택,1146,주택,0,번2동,630,127.0362094,37.62862277
11305,14086,1130510200,서울특별시,강북구,번동,1.13E+11,오현로25다길,0,57,0,서광빌라,1149,주택,0,번2동,920,127.0336994,37.62723334
11305,6852,1130510200,서울특별시,강북구,번동,1.13E+11,오현로25마길,0,17,0,유진빌라,1147,주택,0,번2동,575,127.0341846,37.62859064
11305,19702,1130510300,서울특별시,강북구,수유동,1.13E+11,삼양로,0,510,8,부성빌라,1044,주택,0,수유2동,1255,127.013257,37.64910544
11305,14905,1130510300,서울특별시,강북구,수유동,1.13E+11,노해로23길,0,46,10,형제빌라,1048,주택,0,수유2동,3000,127.020006,37.64618731
11305,1827,1130510300,서울특별시,강북구,수유동,1.13E+11,노해로25길,0,19,0,반석빌라,1048,주택,0,수유2동,1630,127.021171,37.64559098
11305,9325,1130510300,서울특별시,강북구,수유동,1.13E+11,노해로27길,0,37,0,우성빌라,1048,주택,0,수유2동,2455,127.020609,37.64639345
11305,33678,1130510300,서울특별시,강북구,수유동,1.13E+11,노해로33길,0,34,8,드림캐슬,1050,주택,0,수유2동,615,127.0215738,37.6474049
11305,33679,1130510300,서울특별시,강북구,수유동,1.13E+11,노해로33길,0,34,12,드림캐슬,1050,주택,0,수유2동,2340,127.0216602,37.64754748
11305,9191,1130510300,서울특별시,강북구,수유동,1.13E+11,노해로35길,0,5,5,평화빌라,1050,주택,0,수유2동,2730,127.0231913,37.64749129
11305,33063,1130510300,서울특별시,강북구,수유동,1.13E+11,노해로7길,0,25,6,성신팰리스,1080,주택,0,수유3동,1950,127.0201218,37.6380884
11305,13936,1130510300,서울특별시,강북구,수유동,1.13E+11,노해로7길,0,31,7,대광빌라,1080,주택,0,수유3동,795,127.0199514,37.63801523
11305,3277,1130510300,서울특별시,강북구,수유동,1.13E+11,덕릉로24길,0,30,0,시티빌,1114,주택,0,수유1동,1545,127.0205532,37.6338957
11305,3259,1130510300,서울특별시,강북구,수유동,1.13E+11,도봉로101길,0,33,10,오크빌,1055,주택,0,수유3동,2765,127.0274727,37.64406812
11305,29077,1130510300,서울특별시,강북구,수유동,1.13E+11,도봉로71길,0,49,0,드림빌,1117,주택,0,수유1동,1570,127.0203263,37.63161937
11305,364,1130510300,서울특별시,강북구,수유동,1.13E+11,삼각산로22길,0,18,15,가나빌라,1083,주택,0,인수동,2330,127.0152914,37.64001213
11305,30932,1130510300,서울특별시,강북구,수유동,1.13E+11,삼양로123길,0,48,0,신영주택,1028,주택,0,우이동,685,127.0117387,37.64515935
11305,16208,1130510300,서울특별시,강북구,수유동,1.13E+11,삼양로139길,0,72,0,성불사,1009,주택,0,우이동,1595,127.0092471,37.64828879
11305,15938,1130510300,서울특별시,강북구,수유동,1.13E+11,삼양로76길,0,25,0,진성빌라,1116,주택,0,수유1동,660,127.0184666,37.63072992
11305,1342,1130510300,서울특별시,강북구,수유동,1.13E+11,삼양로98길,0,46,4,삼성빌라,1079,주택,0,수유3동,890,127.0185943,37.6392467
11305,30753,1130510300,서울특별시,강북구,수유동,1.13E+11,수유로17길,0,14,0,드림캐슬,1080,주택,0,수유3동,1590,127.0192628,37.63718521
11305,16207,1130510300,서울특별시,강북구,수유동,1.13E+11,인수봉로23길,0,56,8,대영빌라,1096,주택,0,수유1동,2275,127.0091004,37.6281801
11305,28008,1130510300,서울특별시,강북구,수유동,1.13E+11,인수봉로30길,0,8,0,현대하이츠빌라,1101,주택,0,수유1동,1845,127.0129842,37.63063387
11305,33207,1130510300,서울특별시,강북구,수유동,1.13E+11,인수봉로55길,0,39,25,로뎀하우스,1024,주택,0,인수동,1990,127.0096518,37.63609682
11305,3297,1130510300,서울특별시,강북구,수유동,1.13E+11,인수봉로61길,0,59,0,청산빌라,1022,주택,0,인수동,2785,127.0095226,37.63791926
11305,29685,1130510300,서울특별시,강북구,수유동,1.13E+11,인수봉로72길,0,31,28,세영아트빌,1031,주택,0,인수동,1060,127.0115004,37.64365777
11305,2299,1130510300,서울특별시,강북구,수유동,1.13E+11,인수봉로73나길,0,2,0,홍익빌라,1020,주택,0,인수동,1325,127.0077245,37.64243694
11305,33044,1130510300,서울특별시,강북구,수유동,1.13E+11,인수봉로76길,0,21,3,라온하우스,1031,주택,0,인수동,2485,127.0107774,37.64437539
11305,21285,1130510300,서울특별시,강북구,수유동,1.13E+11,인수봉로79가길,0,41,2,삼원빌라,1016,주택,1,인수동,1960,127.0058518,37.64403066
11305,6490,1130510300,서울특별시,강북구,수유동,1.13E+11,4.19로9길,0,13,0,청솔빌라,1014,주택,0,우이동,2855,127.0083682,37.64687035
11305,33961,1130510400,서울특별시,강북구,우이동,1.13E+11,삼양로139가길,0,29,0,마이바움,1009,주택,0,우이동,1350,127.0109816,37.65102734
11305,24687,1130510400,서울특별시,강북구,우이동,1.13E+11,삼양로149길,0,80,0,유성빌라,1006,주택,0,우이동,2030,127.0103948,37.65655741
11305,22123,1130510400,서울특별시,강북구,우이동,1.13E+11,삼양로155나길,0,15,0,중앙빌라,1003,주택,0,우이동,2445,127.0092503,37.65791313
11305,10306,1130510400,서울특별시,강북구,우이동,1.13E+11,삼양로159길,0,33,0,보람맨션,1003,주택,0,우이동,2235,127.0104445,37.65862208
11320,19622,1132010500,서울특별시,도봉구,쌍문동,1.13E+11,도봉로,0,441,0,드림하우스,1448,주택,0,쌍문제3동,2335,127.0312556,37.64617124
11320,16557,1132010500,서울특별시,도봉구,쌍문동,1.13E+11,노해로45길,0,38,10,퍼스트빌,1379,주택,1,쌍문제1동,1295,127.0248694,37.651931
11320,12225,1132010500,서울특별시,도봉구,쌍문동,1.13E+11,노해로48길,0,46,0,로얄빌라,1441,주택,0,쌍문제3동,2340,127.029487,37.65091922
11320,16047,1132010500,서울특별시,도봉구,쌍문동,1.13E+11,도봉로139길,0,80,9,젬스톤빌리지,1393,주택,0,쌍문제2동,1280,127.0354777,37.66175677
11320,14094,1132010500,서울특별시,도봉구,쌍문동,1.13E+11,도봉로141길,0,41,0,하나빌,1391,주택,0,쌍문제2동,1900,127.0381562,37.66238277
11320,14509,1132010500,서울특별시,도봉구,쌍문동,1.13E+11,방학로5길,0,85,5,삼성맨션,1394,주택,0,쌍문제2동,1755,127.0367397,37.65971974
11320,15724,1132010500,서울특별시,도봉구,쌍문동,1.13E+11,우이천로42길,0,40,0,삼성쉐르빌,1372,주택,0,쌍문제1동,1635,127.0171131,37.65485087
11320,17532,1132010500,서울특별시,도봉구,쌍문동,1.13E+11,우이천로50길,0,25,5,파크빌,1371,주택,0,쌍문제1동,880,127.0154562,37.65747833
11320,15020,1132010500,서울특별시,도봉구,쌍문동,1.13E+11,해등로26길,0,20,0,금호아파트,1386,주택,1,쌍문제4동,1685,127.0314209,37.6596937
11320,14492,1132010600,서울특별시,도봉구,방학동,1.13E+11,방학로,0,122,31,현대맨션,1344,주택,0,방학제1동,590,127.0367827,37.66521893
11320,3154,1132010600,서울특별시,도봉구,방학동,1.13E+11,도당로13나길,0,19,0,이화빌라,1355,주택,0,방학제2동,2820,127.0342873,37.66714393
11320,7847,1132010600,서울특별시,도봉구,방학동,1.13E+11,도당로13라길,0,36,0,현대빌라,1354,주택,0,방학제2동,825,127.0341678,37.66828968
11320,13660,1132010600,서울특별시,도봉구,방학동,1.13E+11,도당로13바길,0,36,0,성원아트빌,1347,주택,0,방학제2동,2070,127.0337261,37.66870207
11320,22515,1132010600,서울특별시,도봉구,방학동,1.13E+11,도당로17길,0,18,0,바우하우스,1353,주택,0,방학제2동,2615,127.0361493,37.66800239
11320,6908,1132010600,서울특별시,도봉구,방학동,1.13E+11,방학로8길,0,18,3,청기와빌라,1343,주택,0,방학제1동,910,127.0345669,37.66448515
11320,11541,1132010600,서울특별시,도봉구,방학동,1.13E+11,방학로8길,0,18,9,하나빌라,1343,주택,0,방학제1동,2295,127.034828,37.66450198
11320,14284,1132010600,서울특별시,도봉구,방학동,1.13E+11,시루봉로15길,0,72,10,진안빌라,1314,주택,0,방학제2동,2220,127.0284635,37.67025428
11320,5183,1132010600,서울특별시,도봉구,방학동,1.13E+11,시루봉로21길,0,22,0,이화빌라,1311,주택,0,방학제2동,2770,127.0343229,37.67090483
11320,967,1132010700,서울특별시,도봉구,창동,1.13E+11,노해로63다길,0,34,0,동아그린아파트,1399,주택,1,창제5동,2760,127.0447483,37.65525654
11320,17411,1132010700,서울특별시,도봉구,창동,1.13E+11,덕릉로54가길,0,16,0,은행주택,1473,주택,0,창제3동,2155,127.0375114,37.63885588
11320,5973,1132010700,서울특별시,도봉구,창동,1.13E+11,덕릉로59나길,0,38,0,정우빌라,1464,주택,0,창제2동,1880,127.0389976,37.64268254
11320,12745,1132010700,서울특별시,도봉구,창동,1.13E+11,덕릉로59바길,0,41,0,현대아트빌,1468,주택,0,창제2동,1615,127.034867,37.64057037
11320,68,1132010700,서울특별시,도봉구,창동,1.13E+11,덕릉로60카길,0,9,0,현대빌라,1475,주택,0,창제3동,1100,127.040285,37.63812685
11320,4763,1132010700,서울특별시,도봉구,창동,1.13E+11,도봉로104길,0,91,21,삼보빌라,1458,주택,0,창제2동,1045,127.0357868,37.64551906
11320,3753,1132010700,서울특별시,도봉구,창동,1.13E+11,도봉로110나길,0,42,0,청솔빌라,1454,주택,0,창제1동,2785,127.0341053,37.64867071
11320,14458,1132010700,서울특별시,도봉구,창동,1.13E+11,도봉로110나길,0,75,0,하나아파트,1453,주택,0,창제1동,2970,127.0347585,37.65009398
11320,14410,1132010700,서울특별시,도봉구,창동,1.13E+11,도봉로110마길,0,24,0,이화빌라,1458,주택,0,창제2동,805,127.0352353,37.64588931
11320,19445,1132010700,서울특별시,도봉구,창동,1.13E+11,도봉로116길,0,13,0,현대빌리지,1454,주택,0,창제1동,1425,127.0349539,37.64897019
11320,2650,1132010700,서울특별시,도봉구,창동,1.13E+11,도봉로118길,0,6,25,성우빌라,1454,주택,0,창제1동,2875,127.0340752,37.64927784
11320,1044,1132010700,서울특별시,도봉구,창동,1.13E+11,우이천로12길,0,11,0,두남빌라,1477,주택,0,창제3동,2890,127.0377926,37.63665852
11320,18391,1132010700,서울특별시,도봉구,창동,1.13E+11,우이천로8길,0,43,8,가나빌라,1479,주택,0,창제3동,2980,127.0396366,37.63675436
11320,12788,1132010800,서울특별시,도봉구,도봉동,1.13E+11,도봉로177가길,0,9,14,삼성빌라,1305,주택,0,도봉제1동,2180,127.0423319,37.68179725
11320,17921,1132010800,서울특별시,도봉구,도봉동,1.13E+11,도봉로181가길,0,22,4,양지쉐르빌,1304,주택,0,도봉제1동,590,127.0427417,37.68383667
11320,14436,1132010800,서울특별시,도봉구,도봉동,1.13E+11,도봉로181길,0,62,0,진영빌라,1303,주택,0,도봉제1동,2445,127.0406737,37.6858047
11350,8466,1135010200,서울특별시,노원구,월계동,1.14E+11,광운로15길,0,32,0,청우컨스빌,1891,주택,0,월계1동,965,127.0567521,37.62262671
11350,10694,1135010200,서울특별시,노원구,월계동,1.14E+11,광운로19가길,0,3,8,삼정빌라,1887,주택,0,월계1동,815,127.0584221,37.62490758
11350,6194,1135010300,서울특별시,노원구,공릉동,1.14E+11,노원로,0,29,0,우성아파트,1821,주택,1,공릉2동,1340,127.0852876,37.62562438
11350,12840,1135010300,서울특별시,노원구,공릉동,1.14E+11,동일로186길,0,67,7,금성빌라,1843,주택,0,공릉1동,740,127.0755692,37.62695448
11350,8868,1135010300,서울특별시,노원구,공릉동,1.14E+11,동일로198길,0,42,0,우성빌라,1839,주택,0,공릉1동,1895,127.073023,37.63045091
11350,8456,1135010400,서울특별시,노원구,하계동,1.14E+11,공릉로,0,323,0,신흥주택,1830,주택,0,하계1동,525,127.0697767,37.63694076
11350,4923,1135010400,서울특별시,노원구,하계동,1.14E+11,공릉로58나길,0,14,27,유신빌라,1809,주택,0,하계1동,2140,127.0731952,37.63761632
11350,7438,1135010400,서울특별시,노원구,하계동,1.14E+11,공릉로59가길,0,6,0,삼성맨션,1830,주택,0,하계1동,2655,127.0702568,37.63501759
11350,4749,1135010500,서울특별시,노원구,상계동,1.14E+11,한글비석로,0,396,0,벽산아파트,1663,주택,1,상계5동,2280,127.0706553,37.6616989
11350,4189,1135010500,서울특별시,노원구,상계동,1.14E+11,노원로30길,0,58,17,우리빌,1704,주택,0,상계2동,1100,127.0687632,37.65627537
11350,2632,1135010500,서울특별시,노원구,상계동,1.14E+11,덕릉로122길,0,9,7,현대빌라,1644,주택,0,상계3.4동,2580,127.0791999,37.67053438
11350,4194,1135010500,서울특별시,노원구,상계동,1.14E+11,덕릉로122길,0,9,11,금호빌라,1644,주택,0,상계3.4동,1305,127.0793311,37.67068988
11350,3442,1135010500,서울특별시,노원구,상계동,1.14E+11,덕릉로130길,0,26,0,금강빌라,1643,주택,0,상계3.4동,1860,127.0826005,37.67350609
11350,11682,1135010500,서울특별시,노원구,상계동,1.14E+11,덕릉로131길,0,11,0,대성빌라,1633,주택,0,상계3.4동,845,127.0807584,37.6741608
11350,11724,1135010500,서울특별시,노원구,상계동,1.14E+11,동일로237다길,0,44,0,삼보빌라,1609,주택,0,상계1동,815,127.0509388,37.67645067
11350,11894,1135010500,서울특별시,노원구,상계동,1.14E+11,한글비석로23길,0,8,15,동일빌라,1682,주택,0,상계5동,1865,127.0688849,37.66170774
11350,5446,1135010500,서울특별시,노원구,상계동,1.14E+11,한글비석로36길,0,40,0,동일빌라,1664,주택,0,상계5동,2450,127.0702252,37.66443597
11350,1387,1135010500,서울특별시,노원구,상계동,1.14E+11,한글비석로44가길,0,41,0,은혜빌라,1657,주택,0,상계5동,2155,127.068414,37.66639996
11350,2070,1135010600,서울특별시,노원구,중계동,1.14E+11,덕릉로84길,0,7,0,중앙하이츠아파트,1715,주택,1,중계4동,1530,127.0743996,37.66102205
11380,7552,1138010200,서울특별시,은평구,녹번동,1.14E+11,서오릉로6길,0,23,1,성원빌라,3378,주택,0,녹번동,1815,126.9251989,37.60604724
11380,6373,1138010200,서울특별시,은평구,녹번동,1.14E+11,은평로21길,0,6,24,금강주택,3382,주택,1,녹번동,1890,126.9332086,37.60202586
11380,27297,1138010200,서울특별시,은평구,녹번동,1.14E+11,진흥로12나길,0,14,0,가나안쉐르빌,3378,주택,0,녹번동,1820,126.9255898,37.60663742
11380,34481,1138010300,서울특별시,은평구,불광동,1.14E+11,불광로,0,189,1,수정빌라,3346,주택,0,불광제2동,865,126.9294624,37.6225593
11380,32848,1138010300,서울특별시,은평구,불광동,1.14E+11,불광로22길,0,24,2,진양빌라,3359,주택,0,불광제2동,785,126.9302446,37.62520374
11380,1964,1138010300,서울특별시,은평구,불광동,1.14E+11,연서로33길,0,23,1,예림빌라,3342,주택,0,불광제2동,1135,126.9227079,37.62184365
11380,6834,1138010300,서울특별시,은평구,불광동,1.14E+11,통일로78가길,0,13,75,아름빌라,3352,주택,0,불광제1동,1885,126.9256132,37.61867987
11380,33252,1138010300,서울특별시,은평구,불광동,1.14E+11,통일로78길,0,22,5,우성리치빌,3351,주택,0,불광제1동,1975,126.9239993,37.61781121
11380,3686,1138010300,서울특별시,은평구,불광동,1.14E+11,통일로82가길,0,2,0,삼흥아파트,3344,주택,0,불광제2동,725,126.9199573,37.6201437
11380,2191,1138010300,서울특별시,은평구,불광동,1.14E+11,통일로82길,0,33,1,현대빌라,3341,주택,0,불광제2동,2455,126.9196805,37.62203514
11380,8693,1138010400,서울특별시,은평구,갈현동,1.14E+11,갈현로39길,0,6,4,동진빌라,3318,주택,0,갈현제1동,1090,126.9155756,37.62225169
11380,9166,1138010400,서울특별시,은평구,갈현동,1.14E+11,서오릉로18길,0,13,12,코지빌,3326,주택,0,갈현제2동,710,126.9095997,37.61518027
11380,34021,1138010400,서울특별시,은평구,갈현동,1.14E+11,연서로25길,0,14,3,드림하우스,3333,주택,0,갈현제2동,850,126.9169934,37.61630738
11380,38473,1138010500,서울특별시,은평구,구산동,1.14E+11,갈현로11길,0,10,11,갤러리하우스,3430,주택,1,구산동,2255,126.9090925,37.60508055
11380,34986,1138010500,서울특별시,은평구,구산동,1.14E+11,서오릉로17길,0,21,15,리치빌,3426,주택,0,구산동,1880,126.90796,37.61183157
11380,35891,1138010600,서울특별시,은평구,대조동,1.14E+11,역말로9길,0,7,10,대영주택,3393,주택,0,대조동,1390,126.920595,37.61101429
11380,35995,1138010700,서울특별시,은평구,응암동,1.14E+11,응암로,0,231,1,윤스빌,3457,주택,0,응암제3동,1135,126.9174923,37.59201189
11380,32469,1138010700,서울특별시,은평구,응암동,1.14E+11,은평로,0,200,1,삼영빌딩,3472,"주택,근린생활시설",1,응암제1동,1575,126.9296646,37.60045282
11380,23674,1138010700,서울특별시,은평구,응암동,1.14E+11,백련산로4길,0,17,17,타워빌라,3475,주택,0,응암제2동,1145,126.9249777,37.59506514
11380,23032,1138010700,서울특별시,은평구,응암동,1.14E+11,불광천길,0,410,8,다세대주택,3457,주택,0,응암제3동,560,126.9150281,37.5914042
11380,14028,1138010700,서울특별시,은평구,응암동,1.14E+11,불광천길,0,510,0,다원아파트,3455,주택,0,응암제3동,2540,126.9158,37.59594377
11380,24151,1138010700,서울특별시,은평구,응암동,1.14E+11,응암로9길,0,6,8,주성빌라,3485,주택,0,응암제3동,2225,126.9160487,37.58701334
11380,18677,1138010800,서울특별시,은평구,역촌동,1.14E+11,진흥로1길,0,58,3,신성빌라,3403,주택,0,역촌동,580,126.9180872,37.60484809
11380,37406,1138010800,서울특별시,은평구,역촌동,1.14E+11,진흥로5길,0,9,2,리치빌,3408,주택,0,역촌동,575,126.919619,37.6017462
11380,15640,1138010800,서울특별시,은평구,역촌동,1.14E+11,진흥로9길,0,18,1,하나주택,3403,주택,0,역촌동,1645,126.9198999,37.60531512
11380,23558,1138010900,서울특별시,은평구,신사동,1.14E+11,은평로,0,60,17,매화빌라,3449,주택,0,신사제1동,1245,126.9145621,37.59742433
11380,36655,1138010900,서울특별시,은평구,신사동,1.14E+11,갈현로3가길,0,8,0,성지,3432,주택,0,신사제1동,705,126.9071329,37.60031625
11380,32516,1138010900,서울특별시,은평구,신사동,1.14E+11,갈현로5길,0,29,22,리더스빌,3435,주택,0,신사제1동,1790,126.9086954,37.60009886
11380,23978,1138010900,서울특별시,은평구,신사동,1.14E+11,증산로23길,0,8,4,유성아파트,3449,주택,0,신사제1동,1490,126.9142083,37.59684018
11410,27534,1141011100,서울특별시,서대문구,홍제동,1.14E+11,세무서2길,0,10,14,월드빌,3630,주택,0,홍제제2동,855,126.9467975,37.58825872
11410,24733,1141011100,서울특별시,서대문구,홍제동,1.14E+11,통일로26길,0,11,0,로얄아파트,3633,주택,0,홍제제2동,1145,126.950673,37.58296064
11410,25572,1141011600,서울특별시,서대문구,창천동,1.14E+11,연희로2안길,0,7,23,스카이힐,3784,주택,0,신촌동,1925,126.9283199,37.55951916
11410,5914,1141011700,서울특별시,서대문구,연희동,1.14E+11,연희로11자길,0,14,35,대명빌라,3701,주택,0,연희동,1710,126.927175,37.57196162
11410,22248,1141011700,서울특별시,서대문구,연희동,1.14E+11,연희로14길,0,45,0,화이트빌,3724,주택,1,연희동,710,126.9341416,37.5668994
11410,13843,1141011700,서울특별시,서대문구,연희동,1.14E+11,연희로14길,0,65,0,효동빌라,3724,주택,0,연희동,1000,126.9353434,37.56681031
11410,22102,1141011700,서울특별시,서대문구,연희동,1.14E+11,연희로14길,0,69,0,효동빌라,3724,주택,0,연희동,2860,126.9355929,37.56675797
11410,17327,1141011700,서울특별시,서대문구,연희동,1.14E+11,홍연2길,0,10,0,수현빌라,3695,주택,0,연희동,1580,126.9282731,37.57394797
11410,22750,1141011700,서울특별시,서대문구,연희동,1.14E+11,홍제천로2길,0,30,14,그린빌라,3706,주택,0,연희동,2325,126.9207622,37.56848441
11410,12259,1141011800,서울특별시,서대문구,홍은동,1.14E+11,가좌로,0,66,0,성원빌딩,3659,주택,0,홍은제2동,1550,126.9294875,37.57877284
11410,8805,1141011800,서울특별시,서대문구,홍은동,1.14E+11,연희로41가길,0,21,7,그랜드빌라,3650,주택,0,홍은제2동,575,126.9339146,37.589782
11410,9345,1141011800,서울특별시,서대문구,홍은동,1.14E+11,연희로41길,0,167,0,삼성빌라,3649,주택,1,홍은제2동,2895,126.9334747,37.5954194
11410,21548,1141011800,서울특별시,서대문구,홍은동,1.14E+11,연희로41나길,0,11,33,성진빌라,3650,주택,0,홍은제2동,2405,126.9330397,37.59213271
11410,25814,1141011800,서울특별시,서대문구,홍은동,1.14E+11,홍은중앙로1길,0,65,0,동원베네스트아파트,3613,주택,1,홍은제1동,1620,126.9444189,37.59792451
11410,10379,1141011900,서울특별시,서대문구,북가좌동,1.14E+11,거북골로16길,0,4,5,낙원주택,3690,주택,0,북가좌제2동,1140,126.9119624,37.57583329
11410,14193,1141011900,서울특별시,서대문구,북가좌동,1.14E+11,거북골로21길,0,10,5,장미빌라,3713,주택,0,북가좌제1동,1585,126.907473,37.57795292
11410,15545,1141011900,서울특별시,서대문구,북가좌동,1.14E+11,거북골로21길,0,30,0,문화빌라,3713,주택,0,북가좌제1동,2150,126.9068506,37.5773982
11410,860,1141011900,서울특별시,서대문구,북가좌동,1.14E+11,수색로8가길,0,9,0,신안주택,3714,주택,0,북가좌제1동,845,126.9062912,37.57521311
11410,28542,1141011900,서울특별시,서대문구,북가좌동,1.14E+11,증가로23다길,0,13,0,현대아트빌,3684,주택,0,북가좌제2동,1100,126.9135643,37.57886177
11410,31566,1141011900,서울특별시,서대문구,북가좌동,1.14E+11,증가로24라길,0,20,0,정우빌라,3668,주택,0,북가좌제2동,1855,126.9178828,37.58173955
11410,22469,1141011900,서울특별시,서대문구,북가좌동,1.14E+11,증가로24바길,0,17,0,세종빌리지,3668,주택,0,북가좌제2동,1265,126.9166639,37.5823022
11410,26266,1141011900,서울특별시,서대문구,북가좌동,1.14E+11,증가로28길,0,40,7,대흥빌라,3668,주택,0,북가좌제2동,1290,126.9158093,37.58262313
11410,22214,1141011900,서울특별시,서대문구,북가좌동,1.14E+11,증가로28안길,0,38,0,제일빌라,3667,주택,0,북가좌제2동,1525,126.9148592,37.58270719
11410,29282,1141011900,서울특별시,서대문구,북가좌동,1.14E+11,증가로30길,0,65,0,한양아트빌,3676,주택,0,북가좌제2동,2685,126.9145941,37.58478669
11410,27853,1141012000,서울특별시,서대문구,남가좌동,1.14E+11,거북골로,0,59,16,디자인하우스,3665,주택,0,남가좌제2동,2025,126.9227889,37.57721709
11410,24486,1141012000,서울특별시,서대문구,남가좌동,1.14E+11,증가로,0,128,9,상원빌라,3665,주택,0,남가좌제2동,2660,126.9237738,37.57728617
11410,2545,1141012000,서울특별시,서대문구,남가좌동,1.14E+11,모래내로,0,241,39,신한빌라,3693,주택,0,남가좌제2동,650,126.9245524,37.57481066
11410,20861,1141012000,서울특별시,서대문구,남가좌동,1.14E+11,증가로8길,0,18,6,동국빌라,3666,주택,0,남가좌제2동,1200,126.9249064,37.57712051
11410,20860,1141012000,서울특별시,서대문구,남가좌동,1.14E+11,증가로8길,0,18,10,황제빌라,3666,주택,0,남가좌제2동,695,126.9250249,37.57700596
11440,29729,1144010400,서울특별시,마포구,도화동,1.14E+11,새창로6나길,0,18,0,수양아트빌,4181,주택,0,도화동,1235,126.9545069,37.54077124
11440,28670,1144010500,서울특별시,마포구,용강동,1.14E+11,대흥로6길,0,14,11,미래빌,4162,주택,0,용강동,675,126.9396586,37.54169252
11440,5408,1144010700,서울특별시,마포구,마포동,1.14E+11,마포대로4다길,0,33,13,강변빌리지,4178,주택,0,도화동,910,126.9456043,37.53502876
11440,25878,1144011100,서울특별시,마포구,신수동,1.14E+11,토정로17길,0,35,0,대명시티파크,4088,주택,0,신수동,1475,126.9367007,37.54580438
11440,13204,1144011400,서울특별시,마포구,창전동,1.14E+11,독막로21길,0,23,0,타워빌라,4065,주택,0,서강동,1410,126.9300218,37.54865254
11440,951,1144011400,서울특별시,마포구,창전동,1.14E+11,와우산로30길,0,56,0,홍익빌라,4059,주택,0,서강동,2695,126.9295799,37.55225137
11440,4711,1144012000,서울특별시,마포구,서교동,1.14E+11,동교로13길,0,28,5,삼정빌라,4003,주택,0,서교동,2270,126.9136708,37.55515242
11440,26360,1144012000,서울특별시,마포구,서교동,1.14E+11,성미산로10길,0,47,0,삼성파크빌,4002,주택,0,서교동,1590,126.9156788,37.55664718
11440,26361,1144012000,서울특별시,마포구,서교동,1.14E+11,월드컵로12길,0,40,0,미건빌라,4003,주택,0,서교동,2495,126.9139733,37.55486898
11440,26687,1144012200,서울특별시,마포구,합정동,1.14E+11,월드컵로7길,0,93,15,진흥푸르지오,4021,주택,0,합정동,1420,126.9082717,37.55096648
11440,26224,1144012300,서울특별시,마포구,망원동,1.14E+11,방울내로,0,58,5,미도빌라,3959,주택,0,망원제2동,1180,126.902824,37.55844018
11440,19964,1144012300,서울특별시,마포구,망원동,1.14E+11,방울내로,0,68,5,현대빌라,3964,주택,0,망원제2동,590,126.9039706,37.55901344
11440,16427,1144012300,서울특별시,마포구,망원동,1.14E+11,방울내로,0,82,1,청기와빌라,3964,주택,0,망원제2동,1090,126.9049594,37.55977285
11440,8210,1144012300,서울특별시,마포구,망원동,1.14E+11,동교로3길,0,93,0,성일빌라,4005,주택,0,망원제1동,1750,126.9001163,37.55360124
11440,6405,1144012300,서울특별시,마포구,망원동,1.14E+11,망원로10길,0,11,0,명진빌라,4011,주택,0,망원제1동,595,126.9077351,37.55640561
11440,12512,1144012300,서울특별시,마포구,망원동,1.14E+11,망원로6길,0,41,12,부영빌라,4009,주택,0,망원제1동,955,126.9049536,37.55436581
11440,16468,1144012300,서울특별시,마포구,망원동,1.14E+11,방울내로6길,0,5,2,성광빌라,3959,주택,0,망원제2동,580,126.9025242,37.55833764
11440,7944,1144012300,서울특별시,마포구,망원동,1.14E+11,월드컵로25길,0,106,0,정진빌라,3959,주택,0,망원제2동,915,126.9024517,37.55646392
11440,28496,1144012300,서울특별시,마포구,망원동,1.14E+11,월드컵로25길,0,107,0,첼시하우스,3958,주택,0,망원제2동,1610,126.902481,37.55624018
11440,26349,1144012400,서울특별시,마포구,연남동,1.14E+11,동교로41길,0,17,0,서진빌라,3984,주택,0,연남동,2120,126.9239883,37.56232635
11440,28657,1144012400,서울특별시,마포구,연남동,1.14E+11,동교로51길,0,39,0,동국빌라,3980,주택,0,연남동,1695,126.9251786,37.56483404
11440,15266,1144012400,서울특별시,마포구,연남동,1.14E+11,성미산로32길,0,37,0,그레이스빌,3984,주택,0,연남동,1105,126.9237188,37.56245452
11440,17926,1144012400,서울특별시,마포구,연남동,1.14E+11,연남로3길,0,81,0,현대하이츠빌라,3991,주택,0,연남동,1720,126.919233,37.55863554
